domain,fund_id,fund_name,classification,track,category,year,annual_return,n_months,assets_end
gemel,8129,"אנליסט קרן השתלמות אג""ח עד 10% מניות",קרנות השתלמות,עד 25% מניות,קרנות השתלמות | עד 25% מניות,2023,6.2874,12,53.2
gemel,813,"אנליסט גמל אשראי ואג""ח",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2023,4.7851,12,81.8
gemel,814,אנליסט גמל מניות,תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2023,22.708,12,2161.1
gemel,815,אנליסט גמל כספי (שקלי),תגמולים ואישית לפיצויים,כספי,תגמולים ואישית לפיצויים | כספי,2023,4.2697,12,65.7
gemel,817,אנליסט גמל מניות סחיר,תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2023,32.2305,12,799.5
gemel,818,אנליסט גמל משולב סחיר,תגמולים ואישית לפיצויים,כללי/מעורב/גמיש/תלוי גיל,תגמולים ואישית לפיצויים | כללי/מעורב/גמיש/תלוי גיל,2023,18.3038,12,814.5
gemel,8211,הראל גמל להשקעה כללי,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2023,9.3323,12,1657.7
gemel,828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,כללי/מעורב/גמיש/תלוי גיל,קרנות השתלמות | כללי/מעורב/גמיש/תלוי גיל,2023,7.9885,12,10048.5
gemel,8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2023,5.7782,12,128.3
gemel,8521,"הראל גמל להשקעה אשראי ואג""ח עם מניות (עד 25% מניות)",קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2023,6.7025,12,148.5
gemel,8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,מניות אקטיבי,קופת גמל להשקעה | מניות אקטיבי,2023,17.6321,12,563.2
gemel,8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2023,7.3263,12,24.6
gemel,8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,מניות אקטיבי,קרנות השתלמות | מניות אקטיבי,2023,20.8621,12,5462.4
gemel,858,מגדל לתגמולים ולפיצויים מסלול כספי (שקלי),תגמולים ואישית לפיצויים,כספי,תגמולים ואישית לפיצויים | כספי,2023,4.1129,12,68.1
gemel,859,"מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלות",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2023,1.6667,12,70.8
gemel,862,"מגדל לתגמולים ולפיצויים מסלול חו""ל",תגמולים ואישית לפיצויים,כללי/מעורב/גמיש/תלוי גיל,תגמולים ואישית לפיצויים | כללי/מעורב/גמיש/תלוי גיל,2023,16.625,12,344.2
gemel,8624,הפניקס גמל פאסיבי לבני 60 ומעלה,תגמולים ואישית לפיצויים,כללי/מעורב/גמיש/תלוי גיל,תגמולים ואישית לפיצויים | כללי/מעורב/גמיש/תלוי גיל,2023,8.5697,12,197.7
gemel,8629,הפניקס השתלמות עוקב מדדים גמיש,קרנות השתלמות,כללי/מעורב/גמיש/תלוי גיל,קרנות השתלמות | כללי/מעורב/גמיש/תלוי גיל,2023,12.5494,12,532.5
gemel,863,מגדל לתגמולים ולפיצויים מסלול מניות,תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2023,14.9388,12,311.7
gemel,864,מגדל השתלמות מסלול כספי (שקלי),קרנות השתלמות,כספי,קרנות השתלמות | כספי,2023,4.0818,12,180.3
gemel,865,"מגדל השתלמות מסלול אג""ח ממשלות",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2023,1.5951,12,151.5
gemel,8675,מנורה מבטחים גמל להשקעה כללי,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2023,8.5224,12,1147.5
gemel,8678,"מנורה מבטחים גמל להשקעה מסלול אשראי ואג""ח עם מניות (עד 25% מניות)",קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2023,3.6069,12,45.1
gemel,8679,"אנליסט קרן השתלמות - אשראי ואג""ח עד 25% מניות",קרנות השתלמות,עד 25% מניות,קרנות השתלמות | עד 25% מניות,2023,7.2417,12,258.7
gemel,868,"מגדל השתלמות מסלול חו""ל",קרנות השתלמות,כללי/מעורב/גמיש/תלוי גיל,קרנות השתלמות | כללי/מעורב/גמיש/תלוי גיל,2023,16.6121,12,405.3
gemel,8683,מנורה מבטחים גמל להשקעה עוקב מדדי מניות,קופת גמל להשקעה,מניות פאסיבי,קופת גמל להשקעה | מניות פאסיבי,2023,17.1011,12,235.0
gemel,8684,"מנורה מבטחים גמל להשקעה עוקב מדדים - אג""ח עם מניות (עד 25% מניות)",קופת גמל להשקעה,עד 25% מניות,קופת גמל להשקעה | עד 25% מניות,2023,7.5889,12,59.5
gemel,869,מגדל השתלמות מסלול מניות,קרנות השתלמות,מניות אקטיבי,קרנות השתלמות | מניות אקטיבי,2023,15.076,12,962.9
gemel,8693,מנורה מבטחים גמל להשקעה כספי (שיקלי),קופת גמל להשקעה,כספי,קופת גמל להשקעה | כספי,2023,3.9892,12,30.2
gemel,8695,"אלפא מור תגמולים - מסלול עוקב מדד ""מניות תל אביב 35""",תגמולים ואישית לפיצויים,מניות פאסיבי,תגמולים ואישית לפיצויים | מניות פאסיבי,2023,2.6271,12,92.5
gemel,8696,"אלפא מור תגמולים - מסלול עוקב מדד ""מדדיות ממשלתיות לטווח של 5-10 שנים""",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2023,1.0069,12,44.5
gemel,8697,"אלפא מור תגמולים - מסלול עוקב מדד ""שקליות ריבית קבועה ממשלתיות""",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2023,1.5794,12,28.2
gemel,8698,"אלפא מור תגמולים - מסלול עוקב מדד ""תל בונד 20""",תגמולים ואישית לפיצויים,"אג""ח ללא מניות","תגמולים ואישית לפיצויים | אג""ח ללא מניות",2023,4.7728,12,29.6
gemel,8699,"אלפא מור קופת גמל לחיסכון, קופת גמל לתגמולים וקופת גמל אישית לפיצויים - כספי (שקלי)",תגמולים ואישית לפיצויים,כספי,תגמולים ואישית לפיצויים | כספי,2023,4.3232,12,178.0
gemel,8701,"מור השתלמות -מסלול עוקב מדד ""מניות תל אביב 35""",קרנות השתלמות,מניות פאסיבי,קרנות השתלמות | מניות פאסיבי,2023,3.0924,12,90.4
gemel,8702,"מור השתלמות - מסלול עוקב מדד ""מדדיות ממשלתיות לטווח של 5-10 שנים""",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2023,1.0511,12,65.0
gemel,8703,"מור השתלמות - מסלול עוקב מדד ""שקליות ריבית קבועה ממשלתיות""",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2023,1.7931,12,27.2
gemel,8704,"מור השתלמות - מסלול עוקב מדד ""תל בונד 20""",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2023,4.6635,12,17.1
gemel,8705,מור קרן השתלמות לשכירים ולעצמאים - כספי (שקלי),קרנות השתלמות,כספי,קרנות השתלמות | כספי,2023,4.2089,12,154.3
gemel,8716,מנורה מבטחים גמל להשקעה מסלול הלכה,קופת גמל להשקעה,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה | כללי/מעורב/גמיש/תלוי גיל,2023,7.0274,12,35.1
gemel,874,"מיטב גמל אג""ח עד 25% מניות",תגמולים ואישית לפיצויים,עד 25% מניות,תגמולים ואישית לפיצויים | עד 25% מניות,2023,7.8485,12,3738.5
gemel,876,מיטב גמל כספי (שקלי),תגמולים ואישית לפיצויים,כספי,תגמולים ואישית לפיצויים | כספי,2023,4.0639,12,116.4
gemel,877,מיטב גמל מניות,תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2023,16.3956,12,908.4
gemel,8779,אנליסט קרן השתלמות משולב סחיר,קרנות השתלמות,כללי/מעורב/גמיש/תלוי גיל,קרנות השתלמות | כללי/מעורב/גמיש/תלוי גיל,2023,17.862,12,972.9
gemel,880,מיטב השתלמות כללי,קרנות השתלמות,כללי/מעורב/גמיש/תלוי גיל,קרנות השתלמות | כללי/מעורב/גמיש/תלוי גיל,2023,10.2972,12,14721.0
gemel,881,"מיטב השתלמות אג""ח צמוד מדד",קרנות השתלמות,"אג""ח ללא מניות","קרנות השתלמות | אג""ח ללא מניות",2023,5.771,12,175.2
gemel,883,מיטב השתלמות מניות,קרנות השתלמות,מניות אקטיבי,קרנות השתלמות | מניות אקטיבי,2023,16.2106,12,1520.1
gemel,8885,"מיטב השתלמות אשראי ואג""ח עם מניות (עד 25% מניות)",קרנות השתלמות,עד 25% מניות,קרנות השתלמות | עד 25% מניות,2023,8.1718,12,470.2
gemel,9113,מור חיסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה - חסכון לילד | כללי/מעורב/גמיש/תלוי גיל,2023,8.6515,12,65.2
gemel,923,מיטב בטחון,תגמולים ואישית לפיצויים,כללי/מעורב/גמיש/תלוי גיל,תגמולים ואישית לפיצויים | כללי/מעורב/גמיש/תלוי גיל,2023,10.7857,12,18.8
gemel,9303,מור חיסכון לילד - שריעה,קופת גמל להשקעה - חסכון לילד,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה - חסכון לילד | כללי/מעורב/גמיש/תלוי גיל,2023,10.0149,12,16.9
gemel,9414,מור חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה - חסכון לילד | כללי/מעורב/גמיש/תלוי גיל,2023,7.4941,12,24.9
gemel,9420,מור חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,מניות אקטיבי,קופת גמל להשקעה - חסכון לילד | מניות אקטיבי,2023,12.861,12,210.2
gemel,9421,מור חיסכון לילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,עד 25% מניות,קופת גמל להשקעה - חסכון לילד | עד 25% מניות,2023,5.5447,12,394.9
gemel,9451,מור קרן השתלמות לשכירים ולעצמאים - עוקב מדד S&P 500,קרנות השתלמות,מניות פאסיבי,קרנות השתלמות | מניות פאסיבי,2023,28.0344,12,1546.2
gemel,9452,"אלפא מור קופת גמל לחיסכון, קופת גמל לתגמולים וקופת גמל אישית לפיצויים - עוקב מדד S&P 500",תגמולים ואישית לפיצויים,מניות פאסיבי,תגמולים ואישית לפיצויים | מניות פאסיבי,2023,27.949,12,949.0
gemel,948,מיטב גמל שקלי טווח קצר,תגמולים ואישית לפיצויים,כספי,תגמולים ואישית לפיצויים | כספי,2023,3.8556,12,217.9
gemel,9528,הפניקס השתלמות הלכה,קרנות השתלמות,כללי/מעורב/גמיש/תלוי גיל,קרנות השתלמות | כללי/מעורב/גמיש/תלוי גיל,2023,10.5158,12,189.4
gemel,9529,הפניקס גמל מסלול לבני 50 עד 60,תגמולים ואישית לפיצויים,כללי/מעורב/גמיש/תלוי גיל,תגמולים ואישית לפיצויים | כללי/מעורב/גמיש/תלוי גיל,2023,8.7833,12,4440.7
gemel,9555,הראל חיסכון לילד - הלכה,קופת גמל להשקעה - חסכון לילד,כללי/מעורב/גמיש/תלוי גיל,קופת גמל להשקעה - חסכון לילד | כללי/מעורב/גמיש/תלוי גיל,2023,9.8014,12,2062.9
gemel,961,הפניקס גמל מסלול מניות,תגמולים ואישית לפיצויים,מניות אקטיבי,תגמולים ואישית לפיצויים | מניות אקטיבי,2023,13.2805,12,926.5
